#;Kode;PST;GI/Penghantar;Functloc;ID;SID;Merk;Type;Volt;Phasa;Penempatan;Line;Ket.;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8
2594;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0020;40314216916810000039;0138809R;-;4xDOVE;7;R;-;-;T420231;-;-;-;-;-;-;-;-
2595;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0020;40314216916810000040;0138699R;-;4xDOVE;7;R;-;-;T420231;-;-;-;-;-;-;-;-
2596;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0021;40314216916810000041;0138810R;-;4xDOVE;7;R;-;-;T420232;-;-;-;-;-;-;-;-
2597;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0021;40314216916810000042;0138700R;-;4xDOVE;7;R;-;-;T420232;-;-;-;-;-;-;-;-
2598;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;40314216916810000043;0138811R;-;4xDOVE;7;R;-;-;T420233;-;-;-;-;-;-;-;-
2599;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;40314216916810000044;0138701R;-;4xDOVE;7;R;-;-;T420233;-;-;-;-;-;-;-;-
2600;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0023;40314216916810000045;0138812R;-;4xDOVE;7;R;-;-;T420234;-;-;-;-;-;-;-;-
2601;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0023;40314216916810000046;0138702R;-;4xDOVE;7;R;-;-;T420234;-;-;-;-;-;-;-;-
2602;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0024;40314216916810000047;0138813R;-;4xDOVE;7;R;-;-;T420235;-;-;-;-;-;-;-;-
2603;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0024;40314216916810000048;0138703R;-;4xDOVE;7;R;-;-;T420235;-;-;-;-;-;-;-;-
2604;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0025;40314216916810000049;0138814R;-;4xDOVE;7;R;-;-;T420236;-;-;-;-;-;-;-;-
2605;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0025;40314216916810000050;0138704R;-;4xDOVE;7;R;-;-;T420236;-;-;-;-;-;-;-;-
2606;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0026;40314216916810000051;0138705R;-;4xDOVE;7;R;-;-;T420109;-;-;-;-;-;-;-;-
2607;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0026;40314216916810000052;0138815R;-;4xDOVE;7;R;-;-;T420109;-;-;-;-;-;-;-;-
2608;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0027;40314216916810000053;0138816R;-;4xDOVE;7;R;-;-;T420210;-;-;-;-;-;-;-;-
2609;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0027;40314216916810000054;0138706R;-;4xDOVE;7;R;-;-;T420210;-;-;-;-;-;-;-;-
2610;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0028;40314216916810000055;0138817R;-;4xDOVE;7;R;-;-;T420211;-;-;-;-;-;-;-;-
2611;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0028;40314216916810000056;0138707R;-;4xDOVE;7;R;-;-;T420211;-;-;-;-;-;-;-;-
2612;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0029;40314216916810000057;0138818R;-;4xDOVE;7;R;-;-;T420212;-;-;-;-;-;-;-;-
2613;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0029;40314216916810000058;0138708R;-;4xDOVE;7;R;-;-;T420212;-;-;-;-;-;-;-;-
2614;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0030;40314216916810000059;0138709R;-;4xDOVE;7;R;-;-;T420213;-;-;-;-;-;-;-;-
2615;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0030;40314216916810000060;0138819R;-;4xDOVE;7;R;-;-;T420213;-;-;-;-;-;-;-;-
2616;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0031;40314216916810000061;0138820R;-;4xDOVE;7;R;-;-;T420214;-;-;-;-;-;-;-;-
2617;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0031;40314216916810000062;0138710R;-;4xDOVE;7;R;-;-;T420214;-;-;-;-;-;-;-;-
2618;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;40314216916810000063;0138711R;-;4xDOVE;7;R;-;-;T420215;-;-;-;-;-;-;-;-
2619;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;40314216916810000064;0138821R;-;4xDOVE;7;R;-;-;T420215;-;-;-;-;-;-;-;-
2620;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0033;40314216916810000065;0138822R;-;4xDOVE;7;R;-;-;T420216;-;-;-;-;-;-;-;-
2621;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0033;40314216916810000066;0138712R;-;4xDOVE;7;R;-;-;T420216;-;-;-;-;-;-;-;-
2622;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0034;40314216916810000067;0138713R;-;4xDOVE;7;R;-;-;T420217;-;-;-;-;-;-;-;-
2623;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0034;40314216916810000068;0138823R;-;4xDOVE;7;R;-;-;T420217;-;-;-;-;-;-;-;-
2624;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0035;40314216916810000069;0138824R;-;4xDOVE;7;R;-;-;T420218;-;-;-;-;-;-;-;-
2625;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0035;40314216916810000070;0138714R;-;4xDOVE;7;R;-;-;T420218;-;-;-;-;-;-;-;-
2626;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;40314216916810000071;0138715R;-;4xDOVE;7;R;-;-;T420219;-;-;-;-;-;-;-;-
2627;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;40314216916810000072;0138825R;-;4xDOVE;7;R;-;-;T420219;-;-;-;-;-;-;-;-
2628;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0037;40314216916810000073;0138826R;-;4xDOVE;7;R;-;-;T420220;-;-;-;-;-;-;-;-
2629;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0037;40314216916810000074;0138716R;-;4xDOVE;7;R;-;-;T420220;-;-;-;-;-;-;-;-
2630;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0038;40314216916810000075;0138717R;-;4xDOVE;7;R;-;-;T421839;-;-;-;-;-;-;-;-
2631;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0038;40314216916810000076;0138827R;-;4xDOVE;7;R;-;-;T421839;-;-;-;-;-;-;-;-
2632;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0039;40314216916810000077;0138828R;-;4xDOVE;7;R;-;-;T420221;-;-;-;-;-;-;-;-
2633;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0039;40314216916810000078;0138718R;-;4xDOVE;7;R;-;-;T420221;-;-;-;-;-;-;-;-
2634;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0040;40314216916810000079;0138719R;-;4xDOVE;7;R;-;-;T420222;-;-;-;-;-;-;-;-
2635;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0040;40314216916810000080;0138829R;-;4xDOVE;7;R;-;-;T420222;-;-;-;-;-;-;-;-
2636;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0041;40314216916810000081;0138830R;-;4xDOVE;7;R;-;-;T420223;-;-;-;-;-;-;-;-
2637;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0041;40314216916810000082;0138720R;-;4xDOVE;7;R;-;-;T420223;-;-;-;-;-;-;-;-
2638;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0042;40314216916810000083;0138721R;-;4xDOVE;7;R;-;-;T420224;-;-;-;-;-;-;-;-
2639;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0042;40314216916810000084;0138831R;-;4xDOVE;7;R;-;-;T420224;-;-;-;-;-;-;-;-
2640;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0043;40314216916810000085;0138722R;-;4xDOVE;7;R;-;-;T420225;-;-;-;-;-;-;-;-
2641;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0043;40314216916810000086;0138832R;-;4xDOVE;7;R;-;-;T420225;-;-;-;-;-;-;-;-
2642;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0044;40314216916810000087;0138723R;-;4xDOVE;7;R;-;-;T421840;-;-;-;-;-;-;-;-
2643;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0044;40314216916810000088;0138833R;-;4xDOVE;7;R;-;-;T421840;-;-;-;-;-;-;-;-
2644;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0045;40314216916810000089;0138724R;-;4xDOVE;7;R;-;-;T420226;-;-;-;-;-;-;-;-
2645;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0045;40314216916810000090;0138834R;-;4xDOVE;7;R;-;-;T420226;-;-;-;-;-;-;-;-
2646;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0046;40314216916810000091;0138835R;-;4xDOVE;7;R;-;-;T420227;-;-;-;-;-;-;-;-
2647;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0046;40314216916810000092;0138725R;-;4xDOVE;7;R;-;-;T420227;-;-;-;-;-;-;-;-
2648;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0047;40314216916810000093;0138726R;-;4xDOVE;7;R;-;-;T420228;-;-;-;-;-;-;-;-
2649;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0047;40314216916810000094;0138836R;-;4xDOVE;7;R;-;-;T420228;-;-;-;-;-;-;-;-
2650;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0048;40314216916810000095;0138837R;-;4xDOVE;7;R;-;-;T420230;-;-;-;-;-;-;-;-
2651;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0048;40314216916810000096;0138727R;-;4xDOVE;7;R;-;-;T420230;-;-;-;-;-;-;-;-
2652;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0049;40314216916810000097;0138838R;-;4xDOVE;7;R;-;-;T420197;-;-;-;-;-;-;-;-
2653;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0049;40314216916810000098;0138728R;-;4xDOVE;7;R;-;-;T420197;-;-;-;-;-;-;-;-
2654;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0050;40314216916810000099;0138839R;-;4xDOVE;7;R;-;-;T420198;-;-;-;-;-;-;-;-
2655;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0050;40314216916810000100;0138729R;-;4xDOVE;7;R;-;-;T420198;-;-;-;-;-;-;-;-
2656;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0051;40314216916810000101;0138840R;-;4xDOVE;7;R;-;-;T420199;-;-;-;-;-;-;-;-
2657;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0051;40314216916810000102;0138730R;-;4xDOVE;7;R;-;-;T420199;-;-;-;-;-;-;-;-
2658;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0052;40314216916810000103;0138731R;-;4xDOVE;7;R;-;-;T420200;-;-;-;-;-;-;-;-
2659;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0052;40314216916810000104;0138841R;-;4xDOVE;7;R;-;-;T420200;-;-;-;-;-;-;-;-
2660;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0053;40314216916810000105;0138732R;-;4xDOVE;7;R;-;-;T420297;-;-;-;-;-;-;-;-
2661;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0053;40314216916810000106;0138842R;-;4xDOVE;7;R;-;-;T420297;-;-;-;-;-;-;-;-
2662;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0054;40314216916810000107;0138733R;-;4xDOVE;7;R;-;-;T420258;-;-;-;-;-;-;-;-
2663;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0054;40314216916810000108;0138843R;-;4xDOVE;7;R;-;-;T420258;-;-;-;-;-;-;-;-
2664;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0055;40314216916810000109;0138844R;-;4xDOVE;7;R;-;-;T420259;-;-;-;-;-;-;-;-
2665;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0055;40314216916810000110;0138734R;-;4xDOVE;7;R;-;-;T420259;-;-;-;-;-;-;-;-
2666;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0056;40314216916810000111;0138735R;-;4xDOVE;7;R;-;-;T420260;-;-;-;-;-;-;-;-
2667;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0056;40314216916810000112;0138845R;-;4xDOVE;7;R;-;-;T420260;-;-;-;-;-;-;-;-
2668;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0057;40314216916810000113;0138846R;-;4xDOVE;7;R;-;-;T420261;-;-;-;-;-;-;-;-
2669;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0057;40314216916810000114;0138736R;-;4xDOVE;7;R;-;-;T420261;-;-;-;-;-;-;-;-
2670;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0058;40314216916810000115;0138737R;-;4xDOVE;7;R;-;-;T420262;-;-;-;-;-;-;-;-
2671;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0058;40314216916810000116;0138847R;-;4xDOVE;7;R;-;-;T420262;-;-;-;-;-;-;-;-
2672;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0059;40314216916810000117;0138738R;-;4xDOVE;7;R;-;-;T420555;-;-;-;-;-;-;-;-
2673;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0059;40314216916810000118;0138848R;-;4xDOVE;7;R;-;-;T420555;-;-;-;-;-;-;-;-
2674;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0060;40314216916810000119;0138849R;-;4xDOVE;7;R;-;-;T420556;-;-;-;-;-;-;-;-
2675;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0060;40314216916810000120;0138739R;-;4xDOVE;7;R;-;-;T420556;-;-;-;-;-;-;-;-
2676;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0061;40314216916810000121;0138740R;-;4xDOVE;7;R;-;-;T420429;-;-;-;-;-;-;-;-
2677;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0061;40314216916810000122;0138850R;-;4xDOVE;7;R;-;-;T420429;-;-;-;-;-;-;-;-
2678;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0062;40314216916810000123;0138851R;-;4xDOVE;7;R;-;-;T420430;-;-;-;-;-;-;-;-
2679;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0062;40314216916810000124;0138741R;-;4xDOVE;7;R;-;-;T420430;-;-;-;-;-;-;-;-
2680;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0063;40314216916810000125;0138742R;-;4xDOVE;7;R;-;-;T420201;-;-;-;-;-;-;-;-
2681;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0063;40314216916810000126;0138852R;-;4xDOVE;7;R;-;-;T420201;-;-;-;-;-;-;-;-
2682;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0064;40314216916810000127;0138743R;-;4xDOVE;7;R;-;-;T420202;-;-;-;-;-;-;-;-
2683;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0064;40314216916810000128;0138853R;-;4xDOVE;7;R;-;-;T420202;-;-;-;-;-;-;-;-
2684;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0065;40314216916810000129;0138854R;-;4xDOVE;7;R;-;-;T420203;-;-;-;-;-;-;-;-
2685;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0065;40314216916810000130;0138744R;-;4xDOVE;7;R;-;-;T420203;-;-;-;-;-;-;-;-
2686;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0066;40314216916810000131;0138745R;-;4xDOVE;7;R;-;-;T420204;-;-;-;-;-;-;-;-
2687;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0066;40314216916810000132;0138855R;-;4xDOVE;7;R;-;-;T420204;-;-;-;-;-;-;-;-
2688;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0067;40314216916810000133;0138856R;-;4xDOVE;7;R;-;-;T420205;-;-;-;-;-;-;-;-
2689;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0067;40314216916810000134;0138746R;-;4xDOVE;7;R;-;-;T420205;-;-;-;-;-;-;-;-
2690;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0068;40314216916810000135;0138747R;-;4xDOVE;7;R;-;-;T420206;-;-;-;-;-;-;-;-
2691;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0068;40314216916810000136;0138857R;-;4xDOVE;7;R;-;-;T420206;-;-;-;-;-;-;-;-
2692;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0069;40314216916810000137;0138858R;-;4xDOVE;7;R;-;-;T420207;-;-;-;-;-;-;-;-
2693;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0069;40314216916810000138;0138748R;-;4xDOVE;7;R;-;-;T420207;-;-;-;-;-;-;-;-
2694;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0001;40314216916820000001;0138680S;-;4xDOVE;7;S;-;-;T420423;-;-;-;-;-;-;-;-
2695;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0001;40314216916820000002;0138790S;-;4xDOVE;7;S;-;-;T420423;-;-;-;-;-;-;-;-
2696;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0002;40314216916820000003;0138681S;-;4xDOVE;7;S;-;-;T420424;-;-;-;-;-;-;-;-
2697;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0002;40314216916820000004;0138791S;-;4xDOVE;7;S;-;-;T420424;-;-;-;-;-;-;-;-
2698;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0003;40314216916820000005;0138792S;-;4xDOVE;7;S;-;-;T420394;-;-;-;-;-;-;-;-
2699;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0003;40314216916820000006;0138682S;-;4xDOVE;7;S;-;-;T420394;-;-;-;-;-;-;-;-
2700;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0004;40314216916820000007;0138683S;-;4xDOVE;7;S;-;-;T420395;-;-;-;-;-;-;-;-
2701;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0004;40314216916820000008;0138793S;-;4xDOVE;7;S;-;-;T420395;-;-;-;-;-;-;-;-
2702;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0005;40314216916820000009;0138684S;-;4xDOVE;7;S;-;-;T420396;-;-;-;-;-;-;-;-
2703;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0005;40314216916820000010;0138794S;-;4xDOVE;7;S;-;-;T420396;-;-;-;-;-;-;-;-
2704;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0006;40314216916820000011;0138795S;-;4xDOVE;7;S;-;-;T420397;-;-;-;-;-;-;-;-
2705;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0006;40314216916820000012;0138685S;-;4xDOVE;7;S;-;-;T420397;-;-;-;-;-;-;-;-
2706;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0007;40314216916820000013;0138796S;-;4xDOVE;7;S;-;-;T420398;-;-;-;-;-;-;-;-
2707;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0007;40314216916820000014;0138686S;-;4xDOVE;7;S;-;-;T420398;-;-;-;-;-;-;-;-
2708;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0008;40314216916820000015;0138797S;-;4xDOVE;7;S;-;-;T420399;-;-;-;-;-;-;-;-
2709;40;Overhead Conductor 500 kV;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0008;40314216916820000016;0138687S;-;4xDOVE;7;S;-;-;T420399;-;-;-;-;-;-;-;-
